graph_type,num_sensors,noise,amplitude,num_edges,mean_degree,mean_anomaly_degree,trace_L,trace_L2,lambda_2,lambda_max,tau,pfa,pd,repetition
random_geometric,10,0.2,1.0,10,2.0,1.9445,20.0,68.0,0.15475370366175303,5.204395228731139,2.2833177577155124,0.011,0.557,5
random_geometric,10,0.2,1.0,16,3.2,3.1755,32.0,158.0,0.30544631999381266,7.047732819363054,3.7268007333794055,0.0075,0.5525,6
random_geometric,10,0.2,1.0,14,2.8,2.764,28.0,132.0,0.3819660112501053,7.163036852732559,3.1285179195537594,0.011,0.557,7
random_geometric,10,0.2,1.0,20,4.0,4.002,40.0,234.0,0.2560292772748398,8.024901414891016,4.186233440371704,0.01,0.643,8
random_geometric,10,0.2,1.0,11,2.2,2.2205,22.0,78.0,0.1639588745900479,5.290163671001942,2.4428262469851703,0.0105,0.6225,9
random_geometric,10,0.2,1.0,15,3.0,3.0395,30.0,130.0,0.2752003915132204,6.258047991040649,3.3878828703053516,0.0055,0.6265,10
random_geometric,10,0.2,1.0,12,2.4,2.4015,24.0,86.0,0.17998162886709498,5.345759142539029,2.7399925910502136,0.0085,0.633,11
random_geometric,10,0.2,1.0,19,3.8,3.842,38.0,204.0,0.3759399051272512,7.462113161595246,4.005743930419143,0.0155,0.6745,12
random_geometric,10,0.2,1.0,13,2.6,2.5745,26.0,104.0,0.2215428817416112,5.489288571810077,2.845336157066284,0.0095,0.6045,13
random_geometric,10,0.2,1.0,12,2.4,2.3955,24.0,86.0,0.17998162886709587,5.34575914253903,2.610108436525927,0.015,0.6455,14
random_geometric,10,0.2,1.0,10,2.0,1.989,20.0,68.0,0.21276095483405183,4.90604749828703,2.310041577776104,0.01,0.552,15
random_geometric,10,0.2,1.0,13,2.6,2.6285,26.0,104.0,0.20621264988381877,5.4410957521306145,2.8792551972436162,0.011,0.6265,16
random_geometric,10,0.2,1.0,12,2.4,2.408,24.0,94.0,0.23697739108560317,5.598853141441257,2.6509837127802216,0.014,0.5925,17
random_geometric,10,0.2,1.0,17,3.4,3.3845,34.0,172.0,0.24408760112535835,6.527523604161599,3.5680134420828145,0.0125,0.629,18
random_geometric,10,0.2,1.0,13,2.6,2.6535,26.0,108.0,0.3445044176171425,5.650691005010792,3.03055114190293,0.0085,0.59,19
random_geometric,10,0.2,1.5,12,2.4,2.3845,24.0,102.0,0.38196601125010515,6.206280367068948,2.8053270066655385,0.01,0.8405,0
random_geometric,10,0.2,1.5,23,4.6,4.6805,46.0,298.0,0.5466430423235168,9.018593996234637,4.910395333917047,0.0085,0.9115,1
random_geometric,10,0.2,1.5,13,2.6,2.5675,26.0,104.0,0.2088692075634126,5.482434599119481,2.9301029194342543,0.007,0.907,2
random_geometric,10,0.2,1.5,18,3.6,3.6085,36.0,190.0,0.4131954049395268,7.407714747309083,4.013071139331983,0.008,0.9175,3
random_geometric,10,0.2,1.5,14,2.8,2.8185,28.0,112.0,0.20430733169312865,5.232412605572514,2.8676684840543216,0.013,0.956,4
random_geometric,10,0.2,1.5,14,2.8,2.778,28.0,120.0,0.14787728113691756,5.562785357262974,3.1080008881714303,0.0095,0.896,5
random_geometric,10,0.2,1.5,11,2.2,2.1845,22.0,78.0,0.20996488892562523,5.462715487853993,2.4115280802364203,0.0115,0.9495,6
random_geometric,10,0.2,1.5,15,3.0,2.973,30.0,136.0,0.13704656486418426,6.055049231756432,3.310094426830683,0.012,0.93,7
random_geometric,10,0.2,1.5,12,2.4,2.392,24.0,84.0,0.25624911030191994,4.94147628115925,2.501437139839892,0.0105,0.992,8
random_geometric,10,0.2,1.5,15,3.0,3.0005,30.0,132.0,0.2752020667634608,5.7775018282165025,3.318448069451739,0.0105,0.9345,9
random_geometric,10,0.2,1.5,16,3.2,3.1735,32.0,158.0,0.2458450446944912,6.380337468283239,3.623709565043244,0.0085,0.8735,10
random_geometric,10,0.2,1.5,10,2.0,1.969,20.0,66.0,0.19195717837277626,4.882056731659666,2.186352147891994,0.013,0.948,11
random_geometric,10,0.2,1.5,12,2.4,2.383,24.0,94.0,0.20965954606015164,5.508244393055357,2.7443165537896097,0.009,0.883,12
random_geometric,10,0.2,1.5,13,2.6,2.596,26.0,102.0,0.17748864712443074,5.339330437563978,2.7909734648977778,0.0125,0.9515,13
random_geometric,10,0.2,1.5,10,2.0,2.003,20.0,70.0,0.24995503663815546,5.40098648657511,2.31097926248171,0.0095,0.8955,14
random_geometric,10,0.2,1.5,13,2.6,2.5855,26.0,108.0,0.19021407987257974,6.080604400570928,2.8145453831694134,0.013,0.9185,15
random_geometric,10,0.2,1.5,18,3.6,3.617,36.0,194.0,0.20759056670206416,7.03784002550073,3.7997190749646257,0.01,0.879,16
random_geometric,10,0.2,1.5,14,2.8,2.794,28.0,120.0,0.5147256683019278,6.439755290369197,3.1123562141249117,0.011,0.946,17
random_geometric,10,0.2,1.5,12,2.4,2.435,24.0,94.0,0.2291065395216262,5.64276214235111,2.7110985775464553,0.01,0.8925,18
random_geometric,10,0.2,1.5,13,2.6,2.615,26.0,110.0,0.390459448474991,6.373510271137403,2.8440921016990304,0.0105,0.886,19
random_geometric,10,0.2,2.0,14,2.8,2.79,28.0,122.0,0.3415780742176641,6.237918322389137,3.094154635832686,0.0095,0.9925,0
random_geometric,10,0.2,2.0,19,3.8,3.7925,38.0,218.0,0.3350713153675196,7.297440952226854,4.067112652987165,0.01,0.9715,1
random_geometric,10,0.2,2.0,13,2.6,2.6,26.0,118.0,0.3819660112501045,7.105676635157384,3.1243434494512234,0.011,0.9895,2
random_geometric,10,0.2,2.0,15,3.0,2.9785,30.0,146.0,0.3173853236830426,6.537185243535217,3.4077581633790106,0.0105,0.9825,3
random_geometric,10,0.2,2.0,11,2.2,2.2125,22.0,78.0,0.19088555527618783,5.347589355783917,2.5493455378955576,0.0065,0.998,4
random_geometric,10,0.2,2.0,25,5.0,4.9755,50.0,352.0,0.8155728805187603,9.030109508342134,5.114254529060579,0.011,0.9605,5
random_geometric,10,0.2,2.0,16,3.2,3.1815,32.0,156.0,0.2456229917092878,7.06098294886892,3.6219348760724843,0.009,0.9955,6
random_geometric,10,0.2,2.0,16,3.2,3.2005,32.0,158.0,0.23641125385877665,6.396532287952521,3.5814691875005105,0.01,0.9825,7
random_geometric,10,0.2,2.0,16,3.2,3.23,32.0,158.0,0.23641125385877587,6.396532287952522,3.7114520141622704,0.006,0.9845,8
random_geometric,10,0.2,2.0,11,2.2,2.219,22.0,80.0,0.2479760239858216,5.387797281160618,2.538319789407326,0.0095,0.996,9
random_geometric,10,0.2,2.0,11,2.2,2.217,22.0,80.0,0.24003453299271799,5.267542439353358,2.537429401679899,0.0105,0.9975,10
random_geometric,10,0.2,2.0,16,3.2,3.195,32.0,142.0,0.3287220919383993,5.8970503417239435,3.189987160371594,0.0145,0.9985,11
random_geometric,10,0.2,2.0,14,2.8,2.755,28.0,126.0,0.30733872674955587,6.469068401945117,3.4798203463223834,0.0065,0.9815,12
random_geometric,10,0.2,2.0,14,2.8,2.8395,28.0,122.0,0.23430695948988955,6.112875494599994,3.108919344801415,0.011,0.996,13
random_geometric,10,0.2,2.0,15,3.0,2.985,30.0,136.0,0.21670239975037334,6.077338605782792,3.35955429052881,0.013,0.9865,14
random_geometric,10,0.2,2.0,11,2.2,2.21,22.0,74.0,0.1300649496364994,4.504303244345096,2.5030594289518464,0.009,0.9975,15
random_geometric,10,0.2,2.0,13,2.6,2.6235,26.0,110.0,0.428190594474153,6.375807632988526,3.0329351335436048,0.008,0.992,16
random_geometric,10,0.2,2.0,16,3.2,3.208,32.0,150.0,0.27822202093032056,6.181700068780648,3.3066656256715112,0.012,0.997,17
random_geometric,10,0.2,2.0,12,2.4,2.4045,24.0,94.0,0.2641709752556236,5.712745900614698,2.649810700636,0.0125,0.996,18
random_geometric,10,0.2,2.0,13,2.6,2.5885,26.0,112.0,0.2881471160693596,6.367610822594238,3.029977883925913,0.01,0.991,19
random_geometric,10,0.2,3.0,16,3.2,3.2185,32.0,154.0,0.2075905667020639,7.037840025500731,3.489745736458916,0.012,1.0,0
random_geometric,10,0.2,3.0,12,2.4,2.3955,24.0,86.0,0.15776432067569462,4.842235679324306,2.6638997610180897,0.01,1.0,1
random_geometric,10,0.2,3.0,11,2.2,2.1965,22.0,76.0,0.1442274933640115,5.1774096808992836,2.4381604150546115,0.0095,1.0,2
random_geometric,10,0.2,3.0,9,1.8,1.8055,18.0,54.0,0.1478922789576814,4.465879701800712,2.068634117624924,0.0105,1.0,3
random_geometric,10,0.2,3.0,10,2.0,1.984,20.0,68.0,0.15048754174604917,4.7133707789880885,2.33801142517228,0.011,1.0,4
random_geometric,10,0.2,3.0,16,3.2,3.1985,32.0,148.0,0.5016506224763176,6.551149543710217,3.3014186233722924,0.0155,1.0,5
random_geometric,10,0.2,3.0,19,3.8,3.8075,38.0,206.0,0.3087322231945737,7.180140032988958,4.075143249734401,0.009,1.0,6
random_geometric,10,0.2,3.0,11,2.2,2.1955,22.0,78.0,0.20996488892562634,5.462715487853993,2.4903573457970634,0.01,1.0,7
random_geometric,10,0.2,3.0,12,2.4,2.3995,24.0,90.0,0.16434830738726341,5.535401748146303,2.6065884108894983,0.012,1.0,8
random_geometric,10,0.2,3.0,15,3.0,2.967,30.0,134.0,0.3419009877809063,6.2935866522609585,3.310655455218073,0.009,1.0,9
random_geometric,10,0.2,3.0,14,2.8,2.761,28.0,128.0,0.23833515435990163,6.406463561275251,3.23990237288195,0.0085,1.0,10
random_geometric,10,0.2,3.0,10,2.0,1.964,20.0,72.0,0.20220746042408175,5.682097911366382,2.3403290545740782,0.014,1.0,11
random_geometric,10,0.2,3.0,12,2.4,2.3395,24.0,88.0,0.16004960217638756,5.144631563329738,2.4940252555576405,0.0125,1.0,12
random_geometric,10,0.2,3.0,12,2.4,2.3855,24.0,88.0,0.1747541107946614,5.231256658954472,2.654603642184345,0.0105,1.0,13
random_geometric,10,0.2,3.0,19,3.8,3.7965,38.0,208.0,0.3969655230949368,7.480533951155938,3.9536805637916794,0.009,1.0,14
random_geometric,10,0.2,3.0,24,4.8,4.805,48.0,324.0,0.9267975234968064,9.031227452465446,5.0831915401632335,0.011,1.0,15
random_geometric,10,0.2,3.0,16,3.2,3.1555,32.0,152.0,0.4543132089821939,6.621397150579724,3.603260164900841,0.0115,1.0,16
random_geometric,10,0.2,3.0,11,2.2,2.217,22.0,80.0,0.18841280342170405,5.197030328114549,2.59979252971339,0.009,1.0,17
random_geometric,10,0.2,3.0,12,2.4,2.4255,24.0,92.0,0.1881040062545352,5.337874634785579,2.787388885434532,0.006,1.0,18
random_geometric,10,0.2,3.0,21,4.2,4.1575,42.0,256.0,0.5931267199454684,8.094264150102543,4.630114615260818,0.009,1.0,19
random_geometric,10,0.3,0.5,15,3.0,2.997,30.0,134.0,0.33356387602517756,7.168807012393664,7.320903365635239,0.012,0.039,0
random_geometric,10,0.3,0.5,13,2.6,2.615,26.0,102.0,0.29783719085493243,5.5415383478518825,6.156068275498508,0.0125,0.0505,1
random_geometric,10,0.3,0.5,13,2.6,2.5985,26.0,100.0,0.23571987635578615,5.353425094404245,6.181800022717884,0.0125,0.0445,2
random_geometric,10,0.3,0.5,13,2.6,2.636,26.0,104.0,0.2462489570292642,5.778367609083112,6.528027039754535,0.0095,0.0385,3
random_geometric,10,0.3,0.5,16,3.2,3.1375,32.0,154.0,0.319131254099486,6.660315027273617,7.745159584892257,0.0115,0.044,4
random_geometric,10,0.3,0.5,22,4.4,4.3965,44.0,288.0,0.4354627960043135,9.018092436973719,10.46861083417917,0.0095,0.048,5
random_geometric,10,0.3,0.5,13,2.6,2.6785,26.0,112.0,0.2672237391791677,6.2097974736858035,6.416367451279576,0.0135,0.0505,6
random_geometric,10,0.3,0.5,13,2.6,2.6075,26.0,104.0,0.20871215252208047,5.528917957294366,6.355978161497075,0.0155,0.0345,7
random_geometric,10,0.3,0.5,18,3.6,3.63,36.0,176.0,0.2809824068864552,6.281920292226722,7.9905522735659735,0.014,0.0495,8
random_geometric,10,0.3,0.5,11,2.2,2.229,22.0,80.0,0.21324755961963063,5.316206493128365,5.716608296675284,0.0105,0.0285,9
random_geometric,10,0.3,0.5,12,2.4,2.4045,24.0,96.0,0.2441520868426435,6.153698788147173,6.145533893029141,0.01,0.034,10
random_geometric,10,0.3,0.5,13,2.6,2.596,26.0,104.0,0.17953040284679483,6.063009027034551,6.393867991093501,0.012,0.037,11
random_geometric,10,0.3,0.5,12,2.4,2.3165,24.0,98.0,0.2300337634992677,5.436725349311417,6.453633544066137,0.0065,0.032,12
random_geometric,10,0.3,0.5,15,3.0,2.99,30.0,134.0,0.36012437754497434,6.316714474483696,7.569563987614705,0.006,0.034,13
random_geometric,10,0.3,0.5,11,2.2,2.174,22.0,76.0,0.13064772411901046,4.605221577235671,5.581851646343384,0.0065,0.038,14
random_geometric,10,0.3,0.5,13,2.6,2.6215,26.0,112.0,0.2074690731973502,6.196889691812661,6.842073936273708,0.0055,0.035,15
random_geometric,10,0.3,0.5,15,3.0,2.978,30.0,146.0,0.25351491453643876,7.089698239502645,7.576056496615522,0.0075,0.036,16
random_geometric,10,0.3,0.5,18,3.6,3.606,36.0,204.0,0.3450891835356255,8.059320142656919,8.660589084614998,0.016,0.039,17
random_geometric,10,0.3,0.5,14,2.8,2.804,28.0,112.0,0.1736016631745226,5.379626405407179,7.038668190026583,0.004,0.034,18
random_geometric,10,0.3,0.5,12,2.4,2.37,24.0,96.0,0.1669236146357462,5.303499919848864,6.504724816783705,0.0075,0.03,19
random_geometric,10,0.3,1.0,11,2.2,2.171,22.0,76.0,0.12312829757116087,5.098590706164764,5.776848680131877,0.0065,0.174,0
random_geometric,10,0.3,1.0,12,2.4,2.3925,24.0,96.0,0.20621264988381782,5.441095752130612,5.744530206434026,0.0155,0.258,1
random_geometric,10,0.3,1.0,14,2.8,2.82,28.0,122.0,0.1611469644618861,6.141947210213982,6.839630874686507,0.0145,0.247,2
random_geometric,10,0.3,1.0,21,4.2,4.208,42.0,262.0,0.9764249819341898,9.12633542815083,10.520010978354716,0.01,0.24,3
random_geometric,10,0.3,1.0,10,2.0,2.039,20.0,70.0,0.17998162886709443,5.34575914253903,4.963848772041182,0.0135,0.2405,4
random_geometric,10,0.3,1.0,18,3.6,3.555,36.0,194.0,0.2510658993463066,7.164297685687615,8.491777543471574,0.0155,0.2545,5
random_geometric,10,0.3,1.0,11,2.2,2.2005,22.0,76.0,0.12584761806962608,4.7846446457884415,5.665080314421747,0.009,0.197,6
random_geometric,10,0.3,1.0,11,2.2,2.189,22.0,82.0,0.17233138696624334,6.062057890709477,5.7778655700138914,0.01,0.1895,7
random_geometric,10,0.3,1.0,18,3.6,3.5595,36.0,190.0,0.5955134718761009,7.299112320764874,8.754010848530356,0.014,0.2315,8
random_geometric,10,0.3,1.0,11,2.2,2.182,22.0,76.0,0.14277490418397126,4.82095122742292,5.869308338104774,0.0105,0.195,9
random_geometric,10,0.3,1.0,18,3.6,3.608,36.0,186.0,0.36217196582141237,6.713008056814382,8.385903148620594,0.0155,0.283,10
random_geometric,10,0.3,1.0,14,2.8,2.775,28.0,120.0,0.2691863824298882,6.333948396707437,7.004512948292325,0.01,0.2165,11
random_geometric,10,0.3,1.0,16,3.2,3.207,32.0,160.0,0.25351491453643804,7.089698239502648,7.927418206943116,0.0085,0.2215,12
random_geometric,10,0.3,1.0,14,2.8,2.8095,28.0,122.0,0.23270645491843903,6.100767211746744,6.980662246973537,0.012,0.2235,13
random_geometric,10,0.3,1.0,14,2.8,2.849,28.0,130.0,0.40359484457519895,7.1073277880757875,7.022668101432914,0.016,0.2395,14
random_geometric,10,0.3,1.0,16,3.2,3.164,32.0,154.0,0.3130181954766195,7.119161419038264,7.611700083929899,0.012,0.2495,15
random_geometric,10,0.3,1.0,22,4.4,4.394,44.0,284.0,0.7590901187034814,8.1363272232425,10.52691704776644,0.0105,0.2595,16
random_geometric,10,0.3,1.0,12,2.4,2.404,24.0,94.0,0.230523046853745,5.613294001715727,6.054960345770727,0.009,0.2255,17
random_geometric,10,0.3,1.0,11,2.2,2.1965,22.0,74.0,0.13722545223114357,4.691768895259449,5.517967884551445,0.0085,0.22,18
random_geometric,10,0.3,1.0,9,1.8,1.787,18.0,58.0,0.16140530381478516,4.852164354188756,4.875706307656381,0.0065,0.198,19
random_geometric,10,0.3,1.5,16,3.2,3.1705,32.0,152.0,0.23175546966963578,7.042884688113843,8.046534011534563,0.0095,0.614,0
random_geometric,10,0.3,1.5,13,2.6,2.582,26.0,108.0,0.30223413539262767,5.820342648959948,6.574210762969198,0.008,0.576,1
random_geometric,10,0.3,1.5,13,2.6,2.5975,26.0,104.0,0.15895937552428366,5.273589076497949,6.562991327665597,0.007,0.613,2
random_geometric,10,0.3,1.5,17,3.4,3.376,34.0,168.0,0.40841012593995424,7.281037608516973,8.174038746268556,0.011,0.641,3
random_geometric,10,0.3,1.5,14,2.8,2.8185,28.0,120.0,0.2052378697837229,5.787461197364428,6.827166119908482,0.01,0.6385,4
random_geometric,10,0.3,1.5,11,2.2,2.2225,22.0,80.0,0.19357490947548198,5.358845047629934,5.71239239959346,0.0095,0.558,5
random_geometric,10,0.3,1.5,13,2.6,2.6045,26.0,102.0,0.2550178782869382,5.654152734188012,6.510590801537498,0.0105,0.622,6
random_geometric,10,0.3,1.5,17,3.4,3.396,34.0,168.0,0.936061989847403,7.34490835011467,8.248993167151054,0.0095,0.638,7
random_geometric,10,0.3,1.5,13,2.6,2.6565,26.0,106.0,0.24090331854175437,5.731136547776792,6.294687306207936,0.01,0.631,8
random_geometric,10,0.3,1.5,19,3.8,3.7995,38.0,206.0,0.3664139943753096,7.156419928293699,9.430705330583333,0.008,0.613,9
random_geometric,10,0.3,1.5,10,2.0,2.0355,20.0,68.0,0.17690303150433112,5.342998975975747,5.268873520423222,0.0095,0.564,10
random_geometric,10,0.3,1.5,13,2.6,2.585,26.0,110.0,0.259747374803305,6.151430874526097,6.4232696140309855,0.0105,0.576,11
random_geometric,10,0.3,1.5,17,3.4,3.4025,34.0,184.0,0.42690248438186484,8.135027132884936,8.512453589981355,0.0095,0.576,12
random_geometric,10,0.3,1.5,16,3.2,3.211,32.0,146.0,0.27767403375315475,6.352606594461459,7.377672068462318,0.0135,0.698,13
random_geometric,10,0.3,1.5,12,2.4,2.4035,24.0,88.0,0.4384471871911704,5.241900490053223,5.765191205241108,0.0135,0.6605,14
random_geometric,10,0.3,1.5,18,3.6,3.5375,36.0,196.0,0.2984378812835765,6.701562118716424,8.886464762165698,0.0095,0.582,15
random_geometric,10,0.3,1.5,14,2.8,2.805,28.0,112.0,0.23702376442960815,5.747519616120517,6.818146308724263,0.012,0.685,16
random_geometric,10,0.3,1.5,19,3.8,3.8395,38.0,220.0,0.4097938599445348,7.439704671379423,9.669801533683998,0.011,0.576,17
random_geometric,10,0.3,1.5,13,2.6,2.633,26.0,108.0,0.2275929202410738,5.749781358123069,6.970000429501073,0.008,0.545,18
random_geometric,10,0.3,1.5,10,2.0,1.9995,20.0,66.0,0.11812620403405696,4.433659959190757,5.146358542903583,0.0145,0.584,19
random_geometric,10,0.3,2.0,15,3.0,3.0225,30.0,134.0,0.34190098778090594,6.293586652260962,7.898642417998944,0.005,0.865,0
random_geometric,10,0.3,2.0,14,2.8,2.8005,28.0,116.0,0.30223413539262756,5.820342648959948,6.718897605346904,0.0155,0.896,1
random_geometric,10,0.3,2.0,17,3.4,3.4425,34.0,170.0,0.6770826141767031,7.231508652023325,8.743356759736905,0.005,0.859,2
random_geometric,10,0.3,2.0,15,3.0,3.0135,30.0,134.0,0.3668551859006835,6.356938330509383,7.4475744727810085,0.0145,0.8795,3
random_geometric,10,0.3,2.0,12,2.4,2.3345,24.0,92.0,0.1881040062545343,5.337874634785578,6.055714544040998,0.0115,0.8145,4
random_geometric,10,0.3,2.0,16,3.2,3.226,32.0,150.0,0.38996337328781994,6.4584548539405455,7.843112356838538,0.0125,0.835,5
random_geometric,10,0.3,2.0,13,2.6,2.607,26.0,108.0,0.2766628777598058,6.356529851874117,6.638865582654086,0.012,0.8305,6
random_geometric,10,0.3,2.0,15,3.0,2.9595,30.0,140.0,0.31661198869502927,6.518378947263696,7.474348014260567,0.0105,0.8175,7
random_geometric,10,0.3,2.0,14,2.8,2.794,28.0,134.0,0.375334532295145,6.581860893148018,7.016526956208149,0.011,0.727,8
random_geometric,10,0.3,2.0,12,2.4,2.4185,24.0,86.0,0.21949571055090822,4.966443282097858,5.610275220338217,0.013,0.93,9
random_geometric,10,0.3,2.0,16,3.2,3.1695,32.0,150.0,0.5443706177290876,6.329123237286897,7.5367822905575075,0.0115,0.879,10
random_geometric,10,0.3,2.0,14,2.8,2.787,28.0,112.0,0.2265762493252212,5.574696904165059,7.090447588247321,0.007,0.9325,11
random_geometric,10,0.3,2.0,11,2.2,2.2075,22.0,78.0,0.20996488892562695,5.462715487853993,5.625138137056027,0.01,0.8665,12
random_geometric,10,0.3,2.0,10,2.0,1.973,20.0,70.0,0.22861676380024476,5.407957098472789,4.910633910325108,0.01,0.828,13
random_geometric,10,0.3,2.0,12,2.4,2.422,24.0,90.0,0.17049827601952983,5.224530293938932,6.1236492955863655,0.012,0.875,14
random_geometric,10,0.3,2.0,16,3.2,3.2,32.0,152.0,0.5964857075473156,6.929175044774847,7.514077480536134,0.014,0.857,15
random_geometric,10,0.3,2.0,11,2.2,2.19,22.0,76.0,0.20370310187612017,4.774424596296692,5.559006324127564,0.01,0.8665,16
random_geometric,10,0.3,2.0,14,2.8,2.789,28.0,120.0,0.2338763779488144,5.662907636697024,7.144196850829832,0.007,0.8225,17
random_geometric,10,0.3,2.0,15,3.0,3.0025,30.0,138.0,0.6853400500357479,6.821614643429603,7.1980439488493095,0.016,0.841,18
random_geometric,10,0.3,2.0,22,4.4,4.472,44.0,280.0,0.40530271761346814,7.612427995881902,10.348722557184413,0.01,0.8005,19
random_geometric,10,0.3,3.0,21,4.2,4.269,42.0,242.0,0.6582110932182503,7.404987480403185,9.861545809117336,0.01,0.9855,0
random_geometric,10,0.3,3.0,20,4.0,4.008,40.0,226.0,0.9747990791858396,8.116452155480495,9.451797722051182,0.0105,1.0,1
random_geometric,10,0.3,3.0,16,3.2,3.1685,32.0,156.0,0.29843788128357485,6.701562118716425,7.910839636360658,0.0135,0.9865,2
random_geometric,10,0.3,3.0,24,4.8,4.783,48.0,336.0,1.0,10.000000000000002,11.693446845799878,0.013,0.9245,3
random_geometric,10,0.3,3.0,14,2.8,2.7785,28.0,114.0,0.17135039582251949,5.309443070182313,6.635568673226477,0.0105,0.9995,4
random_geometric,10,0.3,3.0,20,4.0,3.9995,40.0,226.0,0.3264161094662921,7.35695960963436,10.136658965989266,0.007,0.9785,5
random_geometric,10,0.3,3.0,17,3.4,3.4005,34.0,160.0,0.42949814781961204,6.335747946032077,8.179054868984181,0.0095,0.9915,6
random_geometric,10,0.3,3.0,12,2.4,2.4285,24.0,94.0,0.1704362171512991,6.103833899118303,5.834908825885592,0.012,0.9985,7
random_geometric,10,0.3,3.0,14,2.8,2.781,28.0,122.0,0.4223369382782879,6.38484331023107,7.081167916534591,0.0075,0.9865,8
random_geometric,10,0.3,3.0,11,2.2,2.187,22.0,82.0,0.23702376442960782,5.747519616120514,5.6833437250923975,0.013,0.999,9
random_geometric,10,0.3,3.0,14,2.8,2.795,28.0,118.0,0.21183826797871025,6.246235014912367,6.891559825830453,0.0115,0.994,10
random_geometric,10,0.3,3.0,13,2.6,2.595,26.0,106.0,0.26190649572754104,5.435227657347354,6.541680564367596,0.0075,0.994,11
random_geometric,10,0.3,3.0,13,2.6,2.623,26.0,110.0,0.27464994546121174,6.168455674332515,6.877287515815387,0.0095,0.9925,12
random_geometric,10,0.3,3.0,13,2.6,2.6505,26.0,112.0,0.288147116069359,6.367610822594236,6.240610335673528,0.0135,0.997,13
random_geometric,10,0.3,3.0,15,3.0,2.9715,30.0,132.0,0.32737193623838734,6.281593508265837,7.501019788629214,0.009,0.9905,14
random_geometric,10,0.3,3.0,18,3.6,3.633,36.0,184.0,0.5514153536189582,7.314210902698145,8.475777584880474,0.0095,0.9875,15
random_geometric,10,0.3,3.0,23,4.6,4.5555,46.0,310.0,0.4354627960043138,9.018092436973712,11.170158087373464,0.0125,0.9405,16
random_geometric,10,0.3,3.0,17,3.4,3.407,34.0,178.0,0.5551440768267909,7.233904103349548,8.732607067465677,0.0095,0.975,17
random_geometric,10,0.3,3.0,16,3.2,3.2225,32.0,158.0,0.37525117887554826,6.715176482411767,8.152961952640716,0.0085,0.9825,18
