split,graph_type,num_sensors,noise,amplitude,repetition,node_degree,trials,successes,observed_pd,num_edges,mean_degree,degree_std,degree_cv,trace_L,trace_L2,lambda_2,lambda_max,tau,pfa,R_mean,R_local,R_full
train,path,12,0.2,1.25,5,2.0,2496,2358,0.9447115384615384,11,1.8333333333333333,0.3726779962499649,0.20327890704543541,22.0,64.0,0.06814834742186336,3.9318516525781355,2.1431897780622253,0.0165,6.329894688356136,6.905339660024876,2.3933890696781828
train,path,12,0.2,1.25,6,1.0,533,283,0.5309568480300187,11,1.8333333333333333,0.3726779962499649,0.20327890704543541,22.0,64.0,0.06814834742186336,3.9318516525781355,2.2643659007572086,0.0145,6.329894688356136,3.452669830012438,1.8611744343976442
train,path,12,0.2,1.25,6,2.0,2467,2295,0.9302796919335224,11,1.8333333333333333,0.3726779962499649,0.20327890704543541,22.0,64.0,0.06814834742186336,3.9318516525781355,2.2643659007572086,0.0145,6.329894688356136,6.905339660024876,2.3933890696781828
train,path,12,0.2,1.25,7,1.0,526,301,0.5722433460076045,11,1.8333333333333333,0.3726779962499649,0.20327890704543541,22.0,64.0,0.06814834742186336,3.9318516525781355,2.248507608103559,0.0135,6.329894688356136,3.452669830012438,1.8611744343976442
train,path,12,0.2,1.25,7,2.0,2474,2292,0.9264349232012935,11,1.8333333333333333,0.3726779962499649,0.20327890704543541,22.0,64.0,0.06814834742186336,3.9318516525781355,2.248507608103559,0.0135,6.329894688356136,6.905339660024876,2.3933890696781828
train,path,12,0.2,1.25,8,1.0,495,254,0.5131313131313131,11,1.8333333333333333,0.3726779962499649,0.20327890704543541,22.0,64.0,0.06814834742186336,3.9318516525781355,2.3107535430942585,0.0115,6.329894688356136,3.452669830012438,1.8611744343976442
train,path,12,0.2,1.25,8,2.0,2505,2323,0.9273453093812375,11,1.8333333333333333,0.3726779962499649,0.20327890704543541,22.0,64.0,0.06814834742186336,3.9318516525781355,2.3107535430942585,0.0115,6.329894688356136,6.905339660024876,2.3933890696781828
train,path,12,0.2,1.25,9,1.0,500,288,0.576,11,1.8333333333333333,0.3726779962499649,0.20327890704543541,22.0,64.0,0.06814834742186336,3.9318516525781355,2.227592883429539,0.0065,6.329894688356136,3.452669830012438,1.8611744343976442
train,path,12,0.2,1.25,9,2.0,2500,2311,0.9244,11,1.8333333333333333,0.3726779962499649,0.20327890704543541,22.0,64.0,0.06814834742186336,3.9318516525781355,2.227592883429539,0.0065,6.329894688356136,6.905339660024876,2.3933890696781828
train,path,12,0.2,1.75,0,1.0,480,456,0.95,11,1.8333333333333333,0.3726779962499649,0.20327890704543541,22.0,64.0,0.06814834742186336,3.9318516525781355,2.326340009653427,0.008,12.406593589178026,6.767232866824378,2.813543114387243
train,path,12,0.2,1.75,0,2.0,2520,2519,0.9996031746031746,11,1.8333333333333333,0.3726779962499649,0.20327890704543541,22.0,64.0,0.06814834742186336,3.9318516525781355,2.326340009653427,0.008,12.406593589178026,13.534465733648757,3.4538985545515883
train,path,12,0.2,1.75,1,1.0,505,479,0.9485148514851485,11,1.8333333333333333,0.3726779962499649,0.20327890704543541,22.0,64.0,0.06814834742186336,3.9318516525781355,2.291937943736368,0.0115,12.406593589178026,6.767232866824378,2.813543114387243
train,path,12,0.2,1.75,1,2.0,2495,2494,0.9995991983967936,11,1.8333333333333333,0.3726779962499649,0.20327890704543541,22.0,64.0,0.06814834742186336,3.9318516525781355,2.291937943736368,0.0115,12.406593589178026,13.534465733648757,3.4538985545515883
train,path,12,0.2,1.75,2,1.0,501,488,0.9740518962075848,11,1.8333333333333333,0.3726779962499649,0.20327890704543541,22.0,64.0,0.06814834742186336,3.9318516525781355,2.279524637085525,0.011,12.406593589178026,6.767232866824378,2.813543114387243
train,path,12,0.2,1.75,2,2.0,2499,2497,0.9991996798719488,11,1.8333333333333333,0.3726779962499649,0.20327890704543541,22.0,64.0,0.06814834742186336,3.9318516525781355,2.279524637085525,0.011,12.406593589178026,13.534465733648757,3.4538985545515883
train,path,12,0.2,1.75,3,1.0,478,456,0.9539748953974896,11,1.8333333333333333,0.3726779962499649,0.20327890704543541,22.0,64.0,0.06814834742186336,3.9318516525781355,2.408659976443079,0.007,12.406593589178026,6.767232866824378,2.813543114387243
train,path,12,0.2,1.75,3,2.0,2522,2522,1.0,11,1.8333333333333333,0.3726779962499649,0.20327890704543541,22.0,64.0,0.06814834742186336,3.9318516525781355,2.408659976443079,0.007,12.406593589178026,13.534465733648757,3.4538985545515883
train,path,12,0.2,1.75,4,1.0,485,464,0.9567010309278351,11,1.8333333333333333,0.3726779962499649,0.20327890704543541,22.0,64.0,0.06814834742186336,3.9318516525781355,2.219169687435072,0.011,12.406593589178026,6.767232866824378,2.813543114387243
train,path,12,0.2,1.75,4,2.0,2515,2515,1.0,11,1.8333333333333333,0.3726779962499649,0.20327890704543541,22.0,64.0,0.06814834742186336,3.9318516525781355,2.219169687435072,0.011,12.406593589178026,13.534465733648757,3.4538985545515883
train,path,12,0.2,1.75,5,1.0,485,468,0.9649484536082474,11,1.8333333333333333,0.3726779962499649,0.20327890704543541,22.0,64.0,0.06814834742186336,3.9318516525781355,2.2648883398068764,0.0105,12.406593589178026,6.767232866824378,2.813543114387243
train,path,12,0.2,1.75,5,2.0,2515,2515,1.0,11,1.8333333333333333,0.3726779962499649,0.20327890704543541,22.0,64.0,0.06814834742186336,3.9318516525781355,2.2648883398068764,0.0105,12.406593589178026,13.534465733648757,3.4538985545515883
train,path,12,0.2,1.75,6,1.0,459,444,0.9673202614379085,11,1.8333333333333333,0.3726779962499649,0.20327890704543541,22.0,64.0,0.06814834742186336,3.9318516525781355,2.2798646603469974,0.011,12.406593589178026,6.767232866824378,2.813543114387243
train,path,12,0.2,1.75,6,2.0,2541,2540,0.9996064541519087,11,1.8333333333333333,0.3726779962499649,0.20327890704543541,22.0,64.0,0.06814834742186336,3.9318516525781355,2.2798646603469974,0.011,12.406593589178026,13.534465733648757,3.4538985545515883
train,path,12,0.2,1.75,7,1.0,505,482,0.9544554455445544,11,1.8333333333333333,0.3726779962499649,0.20327890704543541,22.0,64.0,0.06814834742186336,3.9318516525781355,2.1923381692044392,0.016,12.406593589178026,6.767232866824378,2.813543114387243
train,path,12,0.2,1.75,7,2.0,2495,2495,1.0,11,1.8333333333333333,0.3726779962499649,0.20327890704543541,22.0,64.0,0.06814834742186336,3.9318516525781355,2.1923381692044392,0.016,12.406593589178026,13.534465733648757,3.4538985545515883
train,path,12,0.2,1.75,8,1.0,511,490,0.958904109589041,11,1.8333333333333333,0.3726779962499649,0.20327890704543541,22.0,64.0,0.06814834742186336,3.9318516525781355,2.295903879509479,0.0115,12.406593589178026,6.767232866824378,2.813543114387243
train,path,12,0.2,1.75,8,2.0,2489,2487,0.9991964644435516,11,1.8333333333333333,0.3726779962499649,0.20327890704543541,22.0,64.0,0.06814834742186336,3.9318516525781355,2.295903879509479,0.0115,12.406593589178026,13.534465733648757,3.4538985545515883
train,path,12,0.2,1.75,9,1.0,503,480,0.9542743538767395,11,1.8333333333333333,0.3726779962499649,0.20327890704543541,22.0,64.0,0.06814834742186336,3.9318516525781355,2.361612414150597,0.0025,12.406593589178026,6.767232866824378,2.813543114387243
train,path,12,0.2,1.75,9,2.0,2497,2496,0.9995995194233079,11,1.8333333333333333,0.3726779962499649,0.20327890704543541,22.0,64.0,0.06814834742186336,3.9318516525781355,2.361612414150597,0.0025,12.406593589178026,13.534465733648757,3.4538985545515883
train,path,12,0.2,2.5,0,1.0,515,515,1.0,11,1.8333333333333333,0.3726779962499649,0.20327890704543541,22.0,64.0,0.06814834742186336,3.9318516525781355,2.255629245135878,0.0105,25.319578753424544,13.810679320049752,4.209159831565354
train,path,12,0.2,2.5,0,2.0,2485,2485,1.0,11,1.8333333333333333,0.3726779962499649,0.20327890704543541,22.0,64.0,0.06814834742186336,3.9318516525781355,2.255629245135878,0.0105,25.319578753424544,27.621358640099505,5.018178660695031
train,path,12,0.2,2.5,1,1.0,524,524,1.0,11,1.8333333333333333,0.3726779962499649,0.20327890704543541,22.0,64.0,0.06814834742186336,3.9318516525781355,2.341091374538917,0.0065,25.319578753424544,13.810679320049752,4.209159831565354
train,path,12,0.2,2.5,1,2.0,2476,2476,1.0,11,1.8333333333333333,0.3726779962499649,0.20327890704543541,22.0,64.0,0.06814834742186336,3.9318516525781355,2.341091374538917,0.0065,25.319578753424544,27.621358640099505,5.018178660695031
train,path,12,0.2,2.5,2,1.0,487,487,1.0,11,1.8333333333333333,0.3726779962499649,0.20327890704543541,22.0,64.0,0.06814834742186336,3.9318516525781355,2.2460569755640223,0.013,25.319578753424544,13.810679320049752,4.209159831565354
train,path,12,0.2,2.5,2,2.0,2513,2513,1.0,11,1.8333333333333333,0.3726779962499649,0.20327890704543541,22.0,64.0,0.06814834742186336,3.9318516525781355,2.2460569755640223,0.013,25.319578753424544,27.621358640099505,5.018178660695031
train,path,12,0.2,2.5,3,1.0,522,522,1.0,11,1.8333333333333333,0.3726779962499649,0.20327890704543541,22.0,64.0,0.06814834742186336,3.9318516525781355,2.2158462955083946,0.0105,25.319578753424544,13.810679320049752,4.209159831565354
train,path,12,0.2,2.5,3,2.0,2478,2478,1.0,11,1.8333333333333333,0.3726779962499649,0.20327890704543541,22.0,64.0,0.06814834742186336,3.9318516525781355,2.2158462955083946,0.0105,25.319578753424544,27.621358640099505,5.018178660695031
train,path,12,0.2,2.5,4,1.0,492,492,1.0,11,1.8333333333333333,0.3726779962499649,0.20327890704543541,22.0,64.0,0.06814834742186336,3.9318516525781355,2.281751073940005,0.013,25.319578753424544,13.810679320049752,4.209159831565354
train,path,12,0.2,2.5,4,2.0,2508,2508,1.0,11,1.8333333333333333,0.3726779962499649,0.20327890704543541,22.0,64.0,0.06814834742186336,3.9318516525781355,2.281751073940005,0.013,25.319578753424544,27.621358640099505,5.018178660695031
train,path,12,0.2,2.5,5,1.0,541,541,1.0,11,1.8333333333333333,0.3726779962499649,0.20327890704543541,22.0,64.0,0.06814834742186336,3.9318516525781355,2.2587846694575577,0.0115,25.319578753424544,13.810679320049752,4.209159831565354
train,path,12,0.2,2.5,5,2.0,2459,2459,1.0,11,1.8333333333333333,0.3726779962499649,0.20327890704543541,22.0,64.0,0.06814834742186336,3.9318516525781355,2.2587846694575577,0.0115,25.319578753424544,27.621358640099505,5.018178660695031
train,path,12,0.2,2.5,6,1.0,511,511,1.0,11,1.8333333333333333,0.3726779962499649,0.20327890704543541,22.0,64.0,0.06814834742186336,3.9318516525781355,2.2666473455064806,0.0105,25.319578753424544,13.810679320049752,4.209159831565354
train,path,12,0.2,2.5,6,2.0,2489,2489,1.0,11,1.8333333333333333,0.3726779962499649,0.20327890704543541,22.0,64.0,0.06814834742186336,3.9318516525781355,2.2666473455064806,0.0105,25.319578753424544,27.621358640099505,5.018178660695031
train,path,12,0.2,2.5,7,1.0,493,493,1.0,11,1.8333333333333333,0.3726779962499649,0.20327890704543541,22.0,64.0,0.06814834742186336,3.9318516525781355,2.2312098890280865,0.0105,25.319578753424544,13.810679320049752,4.209159831565354
train,path,12,0.2,2.5,7,2.0,2507,2507,1.0,11,1.8333333333333333,0.3726779962499649,0.20327890704543541,22.0,64.0,0.06814834742186336,3.9318516525781355,2.2312098890280865,0.0105,25.319578753424544,27.621358640099505,5.018178660695031
train,path,12,0.2,2.5,8,1.0,515,515,1.0,11,1.8333333333333333,0.3726779962499649,0.20327890704543541,22.0,64.0,0.06814834742186336,3.9318516525781355,2.2374946215778437,0.01,25.319578753424544,13.810679320049752,4.209159831565354
train,path,12,0.2,2.5,8,2.0,2485,2485,1.0,11,1.8333333333333333,0.3726779962499649,0.20327890704543541,22.0,64.0,0.06814834742186336,3.9318516525781355,2.2374946215778437,0.01,25.319578753424544,27.621358640099505,5.018178660695031
train,path,12,0.2,2.5,9,1.0,472,472,1.0,11,1.8333333333333333,0.3726779962499649,0.20327890704543541,22.0,64.0,0.06814834742186336,3.9318516525781355,2.2129523988017317,0.014,25.319578753424544,13.810679320049752,4.209159831565354
train,path,12,0.2,2.5,9,2.0,2528,2528,1.0,11,1.8333333333333333,0.3726779962499649,0.20327890704543541,22.0,64.0,0.06814834742186336,3.9318516525781355,2.2129523988017317,0.014,25.319578753424544,27.621358640099505,5.018178660695031
train,path,12,0.3,0.75,0,1.0,511,22,0.043052837573385516,11,1.8333333333333333,0.3726779962499649,0.20327890704543541,22.0,64.0,0.06814834742186336,3.9318516525781355,4.889287685642804,0.018,1.0127831501369822,0.5524271728019903,0.46845730562241344
train,path,12,0.3,0.75,0,2.0,2489,278,0.11169144234632382,11,1.8333333333333333,0.3726779962499649,0.20327890704543541,22.0,64.0,0.06814834742186336,3.9318516525781355,4.889287685642804,0.018,1.0127831501369822,1.1048543456039805,0.749700179880084
train,path,12,0.3,0.75,1,1.0,481,17,0.035343035343035345,11,1.8333333333333333,0.3726779962499649,0.20327890704543541,22.0,64.0,0.06814834742186336,3.9318516525781355,5.113246131612699,0.013,1.0127831501369822,0.5524271728019903,0.46845730562241344
train,path,12,0.3,0.75,1,2.0,2519,262,0.10400952759031362,11,1.8333333333333333,0.3726779962499649,0.20327890704543541,22.0,64.0,0.06814834742186336,3.9318516525781355,5.113246131612699,0.013,1.0127831501369822,1.1048543456039805,0.749700179880084
train,path,12,0.3,0.75,2,1.0,515,28,0.05436893203883495,11,1.8333333333333333,0.3726779962499649,0.20327890704543541,22.0,64.0,0.06814834742186336,3.9318516525781355,5.112027216798324,0.01,1.0127831501369822,0.5524271728019903,0.46845730562241344
train,path,12,0.3,0.75,2,2.0,2485,265,0.10663983903420524,11,1.8333333333333333,0.3726779962499649,0.20327890704543541,22.0,64.0,0.06814834742186336,3.9318516525781355,5.112027216798324,0.01,1.0127831501369822,1.1048543456039805,0.749700179880084
train,path,12,0.3,0.75,3,1.0,518,16,0.03088803088803089,11,1.8333333333333333,0.3726779962499649,0.20327890704543541,22.0,64.0,0.06814834742186336,3.9318516525781355,5.202817377596218,0.0115,1.0127831501369822,0.5524271728019903,0.46845730562241344
train,path,12,0.3,0.75,3,2.0,2482,258,0.10394842868654311,11,1.8333333333333333,0.3726779962499649,0.20327890704543541,22.0,64.0,0.06814834742186336,3.9318516525781355,5.202817377596218,0.0115,1.0127831501369822,1.1048543456039805,0.749700179880084
train,path,12,0.3,0.75,4,1.0,491,28,0.05702647657841141,11,1.8333333333333333,0.3726779962499649,0.20327890704543541,22.0,64.0,0.06814834742186336,3.9318516525781355,4.909169087853367,0.009,1.0127831501369822,0.5524271728019903,0.46845730562241344
train,path,12,0.3,0.75,4,2.0,2509,312,0.12435233160621761,11,1.8333333333333333,0.3726779962499649,0.20327890704543541,22.0,64.0,0.06814834742186336,3.9318516525781355,4.909169087853367,0.009,1.0127831501369822,1.1048543456039805,0.749700179880084
train,path,12,0.3,0.75,5,1.0,545,18,0.03302752293577982,11,1.8333333333333333,0.3726779962499649,0.20327890704543541,22.0,64.0,0.06814834742186336,3.9318516525781355,5.116665373926136,0.0135,1.0127831501369822,0.5524271728019903,0.46845730562241344
train,path,12,0.3,0.75,5,2.0,2455,247,0.10061099796334012,11,1.8333333333333333,0.3726779962499649,0.20327890704543541,22.0,64.0,0.06814834742186336,3.9318516525781355,5.116665373926136,0.0135,1.0127831501369822,1.1048543456039805,0.749700179880084
train,path,12,0.3,0.75,6,1.0,466,18,0.03862660944206009,11,1.8333333333333333,0.3726779962499649,0.20327890704543541,22.0,64.0,0.06814834742186336,3.9318516525781355,5.152672498051098,0.011,1.0127831501369822,0.5524271728019903,0.46845730562241344
train,path,12,0.3,0.75,6,2.0,2534,237,0.09352801894238358,11,1.8333333333333333,0.3726779962499649,0.20327890704543541,22.0,64.0,0.06814834742186336,3.9318516525781355,5.152672498051098,0.011,1.0127831501369822,1.1048543456039805,0.749700179880084
train,path,12,0.3,0.75,7,1.0,495,19,0.03838383838383838,11,1.8333333333333333,0.3726779962499649,0.20327890704543541,22.0,64.0,0.06814834742186336,3.9318516525781355,5.031593192977315,0.009,1.0127831501369822,0.5524271728019903,0.46845730562241344
train,path,12,0.3,0.75,7,2.0,2505,254,0.10139720558882236,11,1.8333333333333333,0.3726779962499649,0.20327890704543541,22.0,64.0,0.06814834742186336,3.9318516525781355,5.031593192977315,0.009,1.0127831501369822,1.1048543456039805,0.749700179880084
train,path,12,0.3,0.75,8,1.0,532,29,0.05451127819548872,11,1.8333333333333333,0.3726779962499649,0.20327890704543541,22.0,64.0,0.06814834742186336,3.9318516525781355,4.872745113454654,0.0135,1.0127831501369822,0.5524271728019903,0.46845730562241344
train,path,12,0.3,0.75,8,2.0,2468,287,0.11628849270664506,11,1.8333333333333333,0.3726779962499649,0.20327890704543541,22.0,64.0,0.06814834742186336,3.9318516525781355,4.872745113454654,0.0135,1.0127831501369822,1.1048543456039805,0.749700179880084
train,path,12,0.3,0.75,9,1.0,475,15,0.031578947368421054,11,1.8333333333333333,0.3726779962499649,0.20327890704543541,22.0,64.0,0.06814834742186336,3.9318516525781355,5.221206859922173,0.0055,1.0127831501369822,0.5524271728019903,0.46845730562241344
train,path,12,0.3,0.75,9,2.0,2525,233,0.09227722772277228,11,1.8333333333333333,0.3726779962499649,0.20327890704543541,22.0,64.0,0.06814834742186336,3.9318516525781355,5.221206859922173,0.0055,1.0127831501369822,1.1048543456039805,0.749700179880084
train,path,12,0.3,1.25,0,1.0,478,74,0.15481171548117154,11,1.8333333333333333,0.3726779962499649,0.20327890704543541,22.0,64.0,0.06814834742186336,3.9318516525781355,4.860214672538662,0.016,2.8132865281582835,1.534519924449973,1.0627038886728808
train,path,12,0.3,1.25,0,2.0,2522,1233,0.4888977002379064,11,1.8333333333333333,0.3726779962499649,0.20327890704543541,22.0,64.0,0.06814834742186336,3.9318516525781355,4.860214672538662,0.016,2.8132865281582835,3.069039848899946,1.4877916381251102
train,path,12,0.3,1.25,1,1.0,480,77,0.16041666666666668,11,1.8333333333333333,0.3726779962499649,0.20327890704543541,22.0,64.0,0.06814834742186336,3.9318516525781355,5.01475139258731,0.0145,2.8132865281582835,1.534519924449973,1.0627038886728808
train,path,12,0.3,1.25,1,2.0,2520,1104,0.4380952380952381,11,1.8333333333333333,0.3726779962499649,0.20327890704543541,22.0,64.0,0.06814834742186336,3.9318516525781355,5.01475139258731,0.0145,2.8132865281582835,3.069039848899946,1.4877916381251102
train,path,12,0.3,1.25,2,1.0,505,64,0.12673267326732673,11,1.8333333333333333,0.3726779962499649,0.20327890704543541,22.0,64.0,0.06814834742186336,3.9318516525781355,5.242640774432049,0.009,2.8132865281582835,1.534519924449973,1.0627038886728808
train,path,12,0.3,1.25,2,2.0,2495,1053,0.4220440881763527,11,1.8333333333333333,0.3726779962499649,0.20327890704543541,22.0,64.0,0.06814834742186336,3.9318516525781355,5.242640774432049,0.009,2.8132865281582835,3.069039848899946,1.4877916381251102
train,path,12,0.3,1.25,3,1.0,477,61,0.1278825995807128,11,1.8333333333333333,0.3726779962499649,0.20327890704543541,22.0,64.0,0.06814834742186336,3.9318516525781355,5.17042984183701,0.0075,2.8132865281582835,1.534519924449973,1.0627038886728808
