graph_type,n,noise_model,sigma,amplitude,pattern,repetition,detector,signal_location,alpha,threshold,pfa,pd,mean_degree,degree_cv,trace_L,trace_L2,lambda2,lambda_max,signal_norm,signal_euclidean_energy,signal_graph_energy,signal_mahalanobis_energy,signal_max_abs,rayleigh_quotient
star,20,iid,0.15,1.5,point,0,max_abs,11,0.01,0.5219239770172388,0.0113,1.0,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,1.5,2.25,2.25,99.99999999999999,1.5,1.0
star,20,iid,0.15,1.5,point,0,mahalanobis,11,0.01,37.36768113390918,0.0105,1.0,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,1.5,2.25,2.25,99.99999999999999,1.5,1.0
star,20,iid,0.15,1.5,edge_bipolar,0,laplacian,0-17,0.01,3.4865344691875135,0.0085,1.0,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,1.4999999999999998,2.2499999999999996,24.75,99.99999999999999,1.0606601717798212,11.000000000000002
star,20,iid,0.15,1.5,edge_bipolar,0,euclidean,0-17,0.01,0.8407728255129566,0.0105,1.0,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,1.4999999999999998,2.2499999999999996,24.75,99.99999999999999,1.0606601717798212,11.000000000000002
star,20,iid,0.15,1.5,edge_bipolar,0,max_abs,0-17,0.01,0.5219239770172388,0.0113,1.0,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,1.4999999999999998,2.2499999999999996,24.75,99.99999999999999,1.0606601717798212,11.000000000000002
star,20,iid,0.15,1.5,edge_bipolar,0,mahalanobis,0-17,0.01,37.36768113390918,0.0105,1.0,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,1.4999999999999998,2.2499999999999996,24.75,99.99999999999999,1.0606601717798212,11.000000000000002
star,20,iid,0.15,1.5,high_frequency,0,laplacian,lambda_max,0.01,3.4865344691875135,0.0085,1.0,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,1.4999999999999998,2.2499999999999996,45.000000000000014,99.99999999999996,1.4620191517213446,20.00000000000001
star,20,iid,0.15,1.5,high_frequency,0,euclidean,lambda_max,0.01,0.8407728255129566,0.0105,1.0,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,1.4999999999999998,2.2499999999999996,45.000000000000014,99.99999999999996,1.4620191517213446,20.00000000000001
star,20,iid,0.15,1.5,high_frequency,0,max_abs,lambda_max,0.01,0.5219239770172388,0.0113,1.0,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,1.4999999999999998,2.2499999999999996,45.000000000000014,99.99999999999996,1.4620191517213446,20.00000000000001
star,20,iid,0.15,1.5,high_frequency,0,mahalanobis,lambda_max,0.01,37.36768113390918,0.0105,1.0,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,1.4999999999999998,2.2499999999999996,45.000000000000014,99.99999999999996,1.4620191517213446,20.00000000000001
star,20,iid,0.15,3.0,constant,0,laplacian,all,0.01,3.4865344691875135,0.0085,0.008,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,2.9999999999999996,8.999999999999998,5.958081967793455e-16,400.0,0.6708203932499369,6.620091075326063e-17
star,20,iid,0.15,3.0,constant,0,euclidean,all,0.01,0.8407728255129566,0.0105,1.0,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,2.9999999999999996,8.999999999999998,5.958081967793455e-16,400.0,0.6708203932499369,6.620091075326063e-17
star,20,iid,0.15,3.0,constant,0,max_abs,all,0.01,0.5219239770172388,0.0113,1.0,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,2.9999999999999996,8.999999999999998,5.958081967793455e-16,400.0,0.6708203932499369,6.620091075326063e-17
star,20,iid,0.15,3.0,constant,0,mahalanobis,all,0.01,37.36768113390918,0.0105,1.0,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,2.9999999999999996,8.999999999999998,5.958081967793455e-16,400.0,0.6708203932499369,6.620091075326063e-17
star,20,iid,0.15,3.0,fiedler,0,laplacian,fiedler,0.01,3.4865344691875135,0.0085,1.0,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,3.0000000000000004,9.000000000000002,9.000000000000002,400.00000000000006,2.0977874986386884,1.0
star,20,iid,0.15,3.0,fiedler,0,euclidean,fiedler,0.01,0.8407728255129566,0.0105,1.0,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,3.0000000000000004,9.000000000000002,9.000000000000002,400.00000000000006,2.0977874986386884,1.0
star,20,iid,0.15,3.0,fiedler,0,max_abs,fiedler,0.01,0.5219239770172388,0.0113,1.0,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,3.0000000000000004,9.000000000000002,9.000000000000002,400.00000000000006,2.0977874986386884,1.0
star,20,iid,0.15,3.0,fiedler,0,mahalanobis,fiedler,0.01,37.36768113390918,0.0105,1.0,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,3.0000000000000004,9.000000000000002,9.000000000000002,400.00000000000006,2.0977874986386884,1.0
star,20,iid,0.15,3.0,cluster,0,laplacian,15;0;1;2,0.01,3.4865344691875135,0.0085,1.0,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,3.0,9.0,36.0,399.99999999999994,1.5,4.0
star,20,iid,0.15,3.0,cluster,0,euclidean,15;0;1;2,0.01,0.8407728255129566,0.0105,1.0,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,3.0,9.0,36.0,399.99999999999994,1.5,4.0
star,20,iid,0.15,3.0,cluster,0,max_abs,15;0;1;2,0.01,0.5219239770172388,0.0113,1.0,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,3.0,9.0,36.0,399.99999999999994,1.5,4.0
star,20,iid,0.15,3.0,cluster,0,mahalanobis,15;0;1;2,0.01,37.36768113390918,0.0105,1.0,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,3.0,9.0,36.0,399.99999999999994,1.5,4.0
star,20,iid,0.15,3.0,point,0,laplacian,16,0.01,3.4865344691875135,0.0085,1.0,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,3.0,9.0,9.0,399.99999999999994,3.0,1.0
star,20,iid,0.15,3.0,point,0,euclidean,16,0.01,0.8407728255129566,0.0105,1.0,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,3.0,9.0,9.0,399.99999999999994,3.0,1.0
star,20,iid,0.15,3.0,point,0,max_abs,16,0.01,0.5219239770172388,0.0113,1.0,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,3.0,9.0,9.0,399.99999999999994,3.0,1.0
star,20,iid,0.15,3.0,point,0,mahalanobis,16,0.01,37.36768113390918,0.0105,1.0,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,3.0,9.0,9.0,399.99999999999994,3.0,1.0
star,20,iid,0.15,3.0,edge_bipolar,0,laplacian,0-12,0.01,3.4865344691875135,0.0085,1.0,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,2.9999999999999996,8.999999999999998,99.0,399.99999999999994,2.1213203435596424,11.000000000000002
star,20,iid,0.15,3.0,edge_bipolar,0,euclidean,0-12,0.01,0.8407728255129566,0.0105,1.0,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,2.9999999999999996,8.999999999999998,99.0,399.99999999999994,2.1213203435596424,11.000000000000002
star,20,iid,0.15,3.0,edge_bipolar,0,max_abs,0-12,0.01,0.5219239770172388,0.0113,1.0,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,2.9999999999999996,8.999999999999998,99.0,399.99999999999994,2.1213203435596424,11.000000000000002
star,20,iid,0.15,3.0,edge_bipolar,0,mahalanobis,0-12,0.01,37.36768113390918,0.0105,1.0,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,2.9999999999999996,8.999999999999998,99.0,399.99999999999994,2.1213203435596424,11.000000000000002
star,20,iid,0.15,3.0,high_frequency,0,laplacian,lambda_max,0.01,3.4865344691875135,0.0085,1.0,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,2.9999999999999996,8.999999999999998,180.00000000000006,399.99999999999983,2.924038303442689,20.00000000000001
star,20,iid,0.15,3.0,high_frequency,0,euclidean,lambda_max,0.01,0.8407728255129566,0.0105,1.0,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,2.9999999999999996,8.999999999999998,180.00000000000006,399.99999999999983,2.924038303442689,20.00000000000001
star,20,iid,0.15,3.0,high_frequency,0,max_abs,lambda_max,0.01,0.5219239770172388,0.0113,1.0,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,2.9999999999999996,8.999999999999998,180.00000000000006,399.99999999999983,2.924038303442689,20.00000000000001
star,20,iid,0.15,3.0,high_frequency,0,mahalanobis,lambda_max,0.01,37.36768113390918,0.0105,1.0,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,2.9999999999999996,8.999999999999998,180.00000000000006,399.99999999999983,2.924038303442689,20.00000000000001
star,20,iid,0.15,0.75,constant,1,laplacian,all,0.01,3.470368616846222,0.0097,0.0092,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,0.7499999999999999,0.5624999999999999,3.7238012298709096e-17,25.0,0.16770509831248423,6.620091075326063e-17
star,20,iid,0.15,0.75,constant,1,euclidean,all,0.01,0.8471315505966098,0.0133,0.7186,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,0.7499999999999999,0.5624999999999999,3.7238012298709096e-17,25.0,0.16770509831248423,6.620091075326063e-17
star,20,iid,0.15,0.75,constant,1,max_abs,all,0.01,0.5257962385496561,0.0108,0.157,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,0.7499999999999999,0.5624999999999999,3.7238012298709096e-17,25.0,0.16770509831248423,6.620091075326063e-17
star,20,iid,0.15,0.75,constant,1,mahalanobis,all,0.01,37.65029113762709,0.0133,0.7186,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,0.7499999999999999,0.5624999999999999,3.7238012298709096e-17,25.0,0.16770509831248423,6.620091075326063e-17
star,20,iid,0.15,0.75,fiedler,1,laplacian,fiedler,0.01,3.470368616846222,0.0097,0.021,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,0.7500000000000001,0.5625000000000001,0.5625000000000001,25.000000000000004,0.5244468746596721,1.0
star,20,iid,0.15,0.75,fiedler,1,euclidean,fiedler,0.01,0.8471315505966098,0.0133,0.7246,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,0.7500000000000001,0.5625000000000001,0.5625000000000001,25.000000000000004,0.5244468746596721,1.0
star,20,iid,0.15,0.75,fiedler,1,max_abs,fiedler,0.01,0.5257962385496561,0.0108,0.6941,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,0.7500000000000001,0.5625000000000001,0.5625000000000001,25.000000000000004,0.5244468746596721,1.0
star,20,iid,0.15,0.75,fiedler,1,mahalanobis,fiedler,0.01,37.65029113762709,0.0133,0.7246,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,0.7500000000000001,0.5625000000000001,0.5625000000000001,25.000000000000004,0.5244468746596721,1.0
star,20,iid,0.15,0.75,cluster,1,laplacian,16;0;1;2,0.01,3.470368616846222,0.0097,0.3441,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,0.75,0.5625,2.25,24.999999999999996,0.375,4.0
star,20,iid,0.15,0.75,cluster,1,euclidean,16;0;1;2,0.01,0.8471315505966098,0.0133,0.7103,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,0.75,0.5625,2.25,24.999999999999996,0.375,4.0
star,20,iid,0.15,0.75,cluster,1,max_abs,16;0;1;2,0.01,0.5257962385496561,0.0108,0.5014,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,0.75,0.5625,2.25,24.999999999999996,0.375,4.0
star,20,iid,0.15,0.75,cluster,1,mahalanobis,16;0;1;2,0.01,37.65029113762709,0.0133,0.7103,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,0.75,0.5625,2.25,24.999999999999996,0.375,4.0
star,20,iid,0.15,0.75,point,1,laplacian,7,0.01,3.470368616846222,0.0097,0.0218,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,0.75,0.5625,0.5625,24.999999999999996,0.75,1.0
star,20,iid,0.15,0.75,point,1,euclidean,7,0.01,0.8471315505966098,0.0133,0.7179,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,0.75,0.5625,0.5625,24.999999999999996,0.75,1.0
star,20,iid,0.15,0.75,point,1,max_abs,7,0.01,0.5257962385496561,0.0108,0.9316,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,0.75,0.5625,0.5625,24.999999999999996,0.75,1.0
star,20,iid,0.15,0.75,point,1,mahalanobis,7,0.01,37.65029113762709,0.0133,0.7179,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,0.75,0.5625,0.5625,24.999999999999996,0.75,1.0
star,20,iid,0.15,0.75,edge_bipolar,1,laplacian,0-9,0.01,3.470368616846222,0.0097,0.8703,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,0.7499999999999999,0.5624999999999999,6.1875,24.999999999999996,0.5303300858899106,11.000000000000002
star,20,iid,0.15,0.75,edge_bipolar,1,euclidean,0-9,0.01,0.8471315505966098,0.0133,0.7167,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,0.7499999999999999,0.5624999999999999,6.1875,24.999999999999996,0.5303300858899106,11.000000000000002
star,20,iid,0.15,0.75,edge_bipolar,1,max_abs,0-9,0.01,0.5257962385496561,0.0108,0.767,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,0.7499999999999999,0.5624999999999999,6.1875,24.999999999999996,0.5303300858899106,11.000000000000002
star,20,iid,0.15,0.75,edge_bipolar,1,mahalanobis,0-9,0.01,37.65029113762709,0.0133,0.7167,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,0.7499999999999999,0.5624999999999999,6.1875,24.999999999999996,0.5303300858899106,11.000000000000002
star,20,iid,0.15,0.75,high_frequency,1,laplacian,lambda_max,0.01,3.470368616846222,0.0097,0.9926,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,0.7499999999999999,0.5624999999999999,11.250000000000004,24.99999999999999,0.7310095758606723,20.00000000000001
star,20,iid,0.15,0.75,high_frequency,1,euclidean,lambda_max,0.01,0.8471315505966098,0.0133,0.7188,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,0.7499999999999999,0.5624999999999999,11.250000000000004,24.99999999999999,0.7310095758606723,20.00000000000001
star,20,iid,0.15,0.75,high_frequency,1,max_abs,lambda_max,0.01,0.5257962385496561,0.0108,0.9148,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,0.7499999999999999,0.5624999999999999,11.250000000000004,24.99999999999999,0.7310095758606723,20.00000000000001
star,20,iid,0.15,0.75,high_frequency,1,mahalanobis,lambda_max,0.01,37.65029113762709,0.0133,0.7188,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,0.7499999999999999,0.5624999999999999,11.250000000000004,24.99999999999999,0.7310095758606723,20.00000000000001
star,20,iid,0.15,1.5,constant,1,laplacian,all,0.01,3.470368616846222,0.0097,0.0099,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,1.4999999999999998,2.2499999999999996,1.4895204919483638e-16,100.0,0.33541019662496846,6.620091075326063e-17
star,20,iid,0.15,1.5,constant,1,euclidean,all,0.01,0.8471315505966098,0.0133,1.0,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,1.4999999999999998,2.2499999999999996,1.4895204919483638e-16,100.0,0.33541019662496846,6.620091075326063e-17
star,20,iid,0.15,1.5,constant,1,max_abs,all,0.01,0.5257962385496561,0.0108,0.8826,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,1.4999999999999998,2.2499999999999996,1.4895204919483638e-16,100.0,0.33541019662496846,6.620091075326063e-17
star,20,iid,0.15,1.5,constant,1,mahalanobis,all,0.01,37.65029113762709,0.0133,1.0,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,1.4999999999999998,2.2499999999999996,1.4895204919483638e-16,100.0,0.33541019662496846,6.620091075326063e-17
star,20,iid,0.15,1.5,fiedler,1,laplacian,fiedler,0.01,3.470368616846222,0.0097,0.2546,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,1.5000000000000002,2.2500000000000004,2.2500000000000004,100.00000000000001,1.0488937493193442,1.0
star,20,iid,0.15,1.5,fiedler,1,euclidean,fiedler,0.01,0.8471315505966098,0.0133,1.0,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,1.5000000000000002,2.2500000000000004,2.2500000000000004,100.00000000000001,1.0488937493193442,1.0
star,20,iid,0.15,1.5,fiedler,1,max_abs,fiedler,0.01,0.5257962385496561,0.0108,1.0,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,1.5000000000000002,2.2500000000000004,2.2500000000000004,100.00000000000001,1.0488937493193442,1.0
star,20,iid,0.15,1.5,fiedler,1,mahalanobis,fiedler,0.01,37.65029113762709,0.0133,1.0,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,1.5000000000000002,2.2500000000000004,2.2500000000000004,100.00000000000001,1.0488937493193442,1.0
star,20,iid,0.15,1.5,cluster,1,laplacian,15;0;1;2,0.01,3.470368616846222,0.0097,0.9839,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,1.5,2.25,9.0,99.99999999999999,0.75,4.0
star,20,iid,0.15,1.5,cluster,1,euclidean,15;0;1;2,0.01,0.8471315505966098,0.0133,1.0,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,1.5,2.25,9.0,99.99999999999999,0.75,4.0
star,20,iid,0.15,1.5,cluster,1,max_abs,15;0;1;2,0.01,0.5257962385496561,0.0108,1.0,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,1.5,2.25,9.0,99.99999999999999,0.75,4.0
star,20,iid,0.15,1.5,cluster,1,mahalanobis,15;0;1;2,0.01,37.65029113762709,0.0133,1.0,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,1.5,2.25,9.0,99.99999999999999,0.75,4.0
star,20,iid,0.15,1.5,point,1,laplacian,5,0.01,3.470368616846222,0.0097,0.2519,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,1.5,2.25,2.25,99.99999999999999,1.5,1.0
star,20,iid,0.15,1.5,point,1,euclidean,5,0.01,0.8471315505966098,0.0133,1.0,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,1.5,2.25,2.25,99.99999999999999,1.5,1.0
star,20,iid,0.15,1.5,point,1,max_abs,5,0.01,0.5257962385496561,0.0108,1.0,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,1.5,2.25,2.25,99.99999999999999,1.5,1.0
star,20,iid,0.15,1.5,point,1,mahalanobis,5,0.01,37.65029113762709,0.0133,1.0,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,1.5,2.25,2.25,99.99999999999999,1.5,1.0
star,20,iid,0.15,1.5,edge_bipolar,1,laplacian,0-19,0.01,3.470368616846222,0.0097,1.0,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,1.4999999999999998,2.2499999999999996,24.75,99.99999999999999,1.0606601717798212,11.000000000000002
star,20,iid,0.15,1.5,edge_bipolar,1,euclidean,0-19,0.01,0.8471315505966098,0.0133,1.0,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,1.4999999999999998,2.2499999999999996,24.75,99.99999999999999,1.0606601717798212,11.000000000000002
star,20,iid,0.15,1.5,edge_bipolar,1,max_abs,0-19,0.01,0.5257962385496561,0.0108,1.0,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,1.4999999999999998,2.2499999999999996,24.75,99.99999999999999,1.0606601717798212,11.000000000000002
star,20,iid,0.15,1.5,edge_bipolar,1,mahalanobis,0-19,0.01,37.65029113762709,0.0133,1.0,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,1.4999999999999998,2.2499999999999996,24.75,99.99999999999999,1.0606601717798212,11.000000000000002
star,20,iid,0.15,1.5,high_frequency,1,laplacian,lambda_max,0.01,3.470368616846222,0.0097,1.0,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,1.4999999999999998,2.2499999999999996,45.000000000000014,99.99999999999996,1.4620191517213446,20.00000000000001
star,20,iid,0.15,1.5,high_frequency,1,euclidean,lambda_max,0.01,0.8471315505966098,0.0133,1.0,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,1.4999999999999998,2.2499999999999996,45.000000000000014,99.99999999999996,1.4620191517213446,20.00000000000001
star,20,iid,0.15,1.5,high_frequency,1,max_abs,lambda_max,0.01,0.5257962385496561,0.0108,1.0,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,1.4999999999999998,2.2499999999999996,45.000000000000014,99.99999999999996,1.4620191517213446,20.00000000000001
star,20,iid,0.15,1.5,high_frequency,1,mahalanobis,lambda_max,0.01,37.65029113762709,0.0133,1.0,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,1.4999999999999998,2.2499999999999996,45.000000000000014,99.99999999999996,1.4620191517213446,20.00000000000001
star,20,iid,0.15,3.0,constant,1,laplacian,all,0.01,3.470368616846222,0.0097,0.0089,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,2.9999999999999996,8.999999999999998,5.958081967793455e-16,400.0,0.6708203932499369,6.620091075326063e-17
star,20,iid,0.15,3.0,constant,1,euclidean,all,0.01,0.8471315505966098,0.0133,1.0,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,2.9999999999999996,8.999999999999998,5.958081967793455e-16,400.0,0.6708203932499369,6.620091075326063e-17
star,20,iid,0.15,3.0,constant,1,max_abs,all,0.01,0.5257962385496561,0.0108,1.0,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,2.9999999999999996,8.999999999999998,5.958081967793455e-16,400.0,0.6708203932499369,6.620091075326063e-17
star,20,iid,0.15,3.0,constant,1,mahalanobis,all,0.01,37.65029113762709,0.0133,1.0,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,2.9999999999999996,8.999999999999998,5.958081967793455e-16,400.0,0.6708203932499369,6.620091075326063e-17
star,20,iid,0.15,3.0,fiedler,1,laplacian,fiedler,0.01,3.470368616846222,0.0097,1.0,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,3.0000000000000004,9.000000000000002,9.000000000000002,400.00000000000006,2.0977874986386884,1.0
star,20,iid,0.15,3.0,fiedler,1,euclidean,fiedler,0.01,0.8471315505966098,0.0133,1.0,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,3.0000000000000004,9.000000000000002,9.000000000000002,400.00000000000006,2.0977874986386884,1.0
star,20,iid,0.15,3.0,fiedler,1,max_abs,fiedler,0.01,0.5257962385496561,0.0108,1.0,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,3.0000000000000004,9.000000000000002,9.000000000000002,400.00000000000006,2.0977874986386884,1.0
star,20,iid,0.15,3.0,fiedler,1,mahalanobis,fiedler,0.01,37.65029113762709,0.0133,1.0,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,3.0000000000000004,9.000000000000002,9.000000000000002,400.00000000000006,2.0977874986386884,1.0
star,20,iid,0.15,3.0,cluster,1,laplacian,10;0;1;2,0.01,3.470368616846222,0.0097,1.0,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,3.0,9.0,36.0,399.99999999999994,1.5,4.0
star,20,iid,0.15,3.0,cluster,1,euclidean,10;0;1;2,0.01,0.8471315505966098,0.0133,1.0,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,3.0,9.0,36.0,399.99999999999994,1.5,4.0
star,20,iid,0.15,3.0,cluster,1,max_abs,10;0;1;2,0.01,0.5257962385496561,0.0108,1.0,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,3.0,9.0,36.0,399.99999999999994,1.5,4.0
star,20,iid,0.15,3.0,cluster,1,mahalanobis,10;0;1;2,0.01,37.65029113762709,0.0133,1.0,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,3.0,9.0,36.0,399.99999999999994,1.5,4.0
star,20,iid,0.15,3.0,point,1,laplacian,2,0.01,3.470368616846222,0.0097,1.0,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,3.0,9.0,9.0,399.99999999999994,3.0,1.0
star,20,iid,0.15,3.0,point,1,euclidean,2,0.01,0.8471315505966098,0.0133,1.0,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,3.0,9.0,9.0,399.99999999999994,3.0,1.0
star,20,iid,0.15,3.0,point,1,max_abs,2,0.01,0.5257962385496561,0.0108,1.0,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,3.0,9.0,9.0,399.99999999999994,3.0,1.0
star,20,iid,0.15,3.0,point,1,mahalanobis,2,0.01,37.65029113762709,0.0133,1.0,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,3.0,9.0,9.0,399.99999999999994,3.0,1.0
star,20,iid,0.15,3.0,edge_bipolar,1,laplacian,0-3,0.01,3.470368616846222,0.0097,1.0,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,2.9999999999999996,8.999999999999998,99.0,399.99999999999994,2.1213203435596424,11.000000000000002
star,20,iid,0.15,3.0,edge_bipolar,1,euclidean,0-3,0.01,0.8471315505966098,0.0133,1.0,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,2.9999999999999996,8.999999999999998,99.0,399.99999999999994,2.1213203435596424,11.000000000000002
star,20,iid,0.15,3.0,edge_bipolar,1,max_abs,0-3,0.01,0.5257962385496561,0.0108,1.0,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,2.9999999999999996,8.999999999999998,99.0,399.99999999999994,2.1213203435596424,11.000000000000002
star,20,iid,0.15,3.0,edge_bipolar,1,mahalanobis,0-3,0.01,37.65029113762709,0.0133,1.0,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,2.9999999999999996,8.999999999999998,99.0,399.99999999999994,2.1213203435596424,11.000000000000002
star,20,iid,0.15,3.0,high_frequency,1,laplacian,lambda_max,0.01,3.470368616846222,0.0097,1.0,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,2.9999999999999996,8.999999999999998,180.00000000000006,399.99999999999983,2.924038303442689,20.00000000000001
star,20,iid,0.15,3.0,high_frequency,1,euclidean,lambda_max,0.01,0.8471315505966098,0.0133,1.0,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,2.9999999999999996,8.999999999999998,180.00000000000006,399.99999999999983,2.924038303442689,20.00000000000001
star,20,iid,0.15,3.0,high_frequency,1,max_abs,lambda_max,0.01,0.5257962385496561,0.0108,1.0,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,2.9999999999999996,8.999999999999998,180.00000000000006,399.99999999999983,2.924038303442689,20.00000000000001
star,20,iid,0.15,3.0,high_frequency,1,mahalanobis,lambda_max,0.01,37.65029113762709,0.0133,1.0,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,2.9999999999999996,8.999999999999998,180.00000000000006,399.99999999999983,2.924038303442689,20.00000000000001
star,20,iid,0.15,0.75,constant,2,laplacian,all,0.01,3.5174411138905017,0.007,0.0079,1.9,2.0647416048350564,38.0,418.0,0.999999999999999,20.0,0.7499999999999999,0.5624999999999999,3.7238012298709096e-17,25.0,0.16770509831248423,6.620091075326063e-17
