graph_type,n,noise_model,sigma,amplitude,pattern,detector,pfa_mean,pd_mean,pd_std,threshold_mean,graph_energy_mean,mahalanobis_energy_mean,signal_max_abs_mean,rayleigh_mean,pd_rank,is_winner
barabasi_albert,20,correlated,0.3,0.75,edge_bipolar,laplacian,0.011425000000000001,0.270975,0.12054167674847292,15.96153370067602,5.976562499999999,8.146639904656142,0.5303300858899106,10.625,1.0,True
barabasi_albert,20,correlated,0.3,0.75,edge_bipolar,mahalanobis,0.010075,0.1368,0.020245657970702425,37.67887090174939,5.976562499999999,8.146639904656142,0.5303300858899106,10.625,2.0,False
barabasi_albert,20,correlated,0.3,0.75,edge_bipolar,max_abs,0.010199999999999999,0.10545,0.009964771280198391,1.038463638052384,5.976562499999999,8.146639904656142,0.5303300858899106,10.625,3.0,False
barabasi_albert,20,correlated,0.3,0.75,fiedler,euclidean,0.0101,0.069525,0.015503198594698668,3.6970716688766228,0.8727523172866247,5.22518215421763,0.5294947978777215,1.5515596751762215,3.0,False
barabasi_albert,20,correlated,0.3,0.75,fiedler,laplacian,0.011425000000000001,0.017925,0.00343159341025905,15.96153370067602,0.8727523172866247,5.22518215421763,0.5294947978777215,1.5515596751762215,4.0,False
barabasi_albert,20,correlated,0.3,0.75,fiedler,mahalanobis,0.010075,0.0707,0.01697193762263657,37.67887090174939,0.8727523172866247,5.22518215421763,0.5294947978777215,1.5515596751762215,2.0,False
barabasi_albert,20,correlated,0.3,0.75,fiedler,max_abs,0.010199999999999999,0.08082500000000001,0.04035247823864106,1.038463638052384,0.8727523172866247,5.22518215421763,0.5294947978777215,1.5515596751762215,1.0,True
barabasi_albert,20,correlated,0.3,0.75,high_frequency,euclidean,0.0101,0.0541,0.005972715741882693,3.6970716688766228,8.40736627205239,8.89001577571371,0.7002178042117033,14.946428928093138,4.0,False
barabasi_albert,20,correlated,0.3,0.75,high_frequency,laplacian,0.011425000000000001,0.436475,0.03750852125406526,15.96153370067602,8.40736627205239,8.89001577571371,0.7002178042117033,14.946428928093138,1.0,True
barabasi_albert,20,correlated,0.3,0.75,high_frequency,mahalanobis,0.010075,0.154975,0.015324571772157295,37.67887090174939,8.40736627205239,8.89001577571371,0.7002178042117033,14.946428928093138,2.0,False
barabasi_albert,20,correlated,0.3,0.75,high_frequency,max_abs,0.010199999999999999,0.15435,0.019837590579503354,1.038463638052384,8.40736627205239,8.89001577571371,0.7002178042117033,14.946428928093138,3.0,False
barabasi_albert,20,correlated,0.3,0.75,point,euclidean,0.0101,0.059324999999999996,0.006868466592576054,3.6970716688766228,1.828125,7.352332007301947,0.75,3.25,3.0,False
barabasi_albert,20,correlated,0.3,0.75,point,laplacian,0.011425000000000001,0.03655,0.013559129765585988,15.96153370067602,1.828125,7.352332007301947,0.75,3.25,4.0,False
barabasi_albert,20,correlated,0.3,0.75,point,mahalanobis,0.010075,0.11474999999999999,0.009967447015158894,37.67887090174939,1.828125,7.352332007301947,0.75,3.25,2.0,False
barabasi_albert,20,correlated,0.3,0.75,point,max_abs,0.010199999999999999,0.17195,0.008788060081724537,1.038463638052384,1.828125,7.352332007301947,0.75,3.25,1.0,True
barabasi_albert,20,correlated,0.3,1.5,cluster,euclidean,0.0101,0.5661,0.013197221929886096,3.6970716688766228,10.828125,20.740750423959767,0.75,4.8125,3.0,False
barabasi_albert,20,correlated,0.3,1.5,cluster,laplacian,0.011425000000000001,0.583475,0.18986883849998484,15.96153370067602,10.828125,20.740750423959767,0.75,4.8125,1.0,True
barabasi_albert,20,correlated,0.3,1.5,cluster,mahalanobis,0.010075,0.574175,0.10327282233643721,37.67887090174939,10.828125,20.740750423959767,0.75,4.8125,2.0,False
barabasi_albert,20,correlated,0.3,1.5,cluster,max_abs,0.010199999999999999,0.487975,0.02154303831867735,1.038463638052384,10.828125,20.740750423959767,0.75,4.8125,4.0,False
barabasi_albert,20,correlated,0.3,1.5,constant,euclidean,0.0101,0.53,0.01467355898660353,3.6970716688766228,3.118683530016887e-16,10.864544496434817,0.33541019662496846,1.3860815688963944e-16,1.0,True
barabasi_albert,20,correlated,0.3,1.5,constant,laplacian,0.011425000000000001,0.010450000000000001,0.0014011899704655802,15.96153370067602,3.118683530016887e-16,10.864544496434817,0.33541019662496846,1.3860815688963944e-16,4.0,False
barabasi_albert,20,correlated,0.3,1.5,constant,mahalanobis,0.010075,0.215825,0.009348573866282123,37.67887090174939,3.118683530016887e-16,10.864544496434817,0.33541019662496846,1.3860815688963944e-16,2.0,False
